--------- beginning of main
--------- beginning of system
08-04 01:21:40.579 24214  4805 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-04 01:23:13.235 24214  5700 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 01:23:13.236 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '56', toString = 'LruCache[maxSize=100,hits=14,misses=56,hitRate=20%]', 
08-04 01:23:13.236 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 01:23:13.731 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:23:13.734 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:17.217 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-04 01:23:17.220 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:23:17.220 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:23:17.220 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:23:17.220 24214  5700 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 01:23:17.220 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '57', toString = 'LruCache[maxSize=100,hits=14,misses=57,hitRate=19%]', 
08-04 01:23:17.221 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 01:23:17.781 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:23:17.784 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:18.208 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:23:18.208 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:23:18.209 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:23:18.209 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:23:18.209 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '58', toString = 'LruCache[maxSize=100,hits=14,misses=58,hitRate=19%]', 
08-04 01:23:18.209 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:23:18.580 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:23:18.584 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:20.522 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:23:20.523 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:23:20.523 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:23:20.523 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:23:20.523 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '59', toString = 'LruCache[maxSize=100,hits=14,misses=59,hitRate=19%]', 
08-04 01:23:20.523 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:23:21.060 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:23:21.067 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:24.465 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:23:24.466 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:23:24.466 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:23:24.466 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:23:24.466 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '60', toString = 'LruCache[maxSize=100,hits=14,misses=60,hitRate=18%]', 
08-04 01:23:24.467 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:23:25.052 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:23:25.058 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:25.466 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:23:25.466 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:23:25.466 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:23:25.466 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:23:25.466 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '61', toString = 'LruCache[maxSize=100,hits=14,misses=61,hitRate=18%]', 
08-04 01:23:25.466 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:23:25.868 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:23:25.874 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:27.290 24214  5024 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 01:23:27.292 24214  5024 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:27.306 24214  5023 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 01:23:27.309 24214  5028 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 01:23:27.310 24214  5025 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 01:23:27.324 24214  5023 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:27.332 24214  5028 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:27.333 24214  5025 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:27.768 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:23:27.769 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:23:27.769 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:23:27.769 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:23:27.769 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '62', toString = 'LruCache[maxSize=100,hits=14,misses=62,hitRate=18%]', 
08-04 01:23:27.769 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:23:27.923 24214  5030 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 01:23:27.926 24214  5030 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:28.041 24214  5026 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 01:23:28.044 24214  5026 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:28.245 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:23:28.248 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:31.631 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:23:31.632 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:23:31.632 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:23:31.632 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:23:31.633 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '63', toString = 'LruCache[maxSize=100,hits=14,misses=63,hitRate=18%]', 
08-04 01:23:31.633 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:23:32.206 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:23:32.211 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:32.651 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:23:32.651 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:23:32.651 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:23:32.651 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:23:32.651 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '64', toString = 'LruCache[maxSize=100,hits=14,misses=64,hitRate=17%]', 
08-04 01:23:32.651 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:23:33.127 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:23:33.131 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 01:23:35.039 24214  5700 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 01:23:35.040 24214  5700 D CustomInterceptor: HEADER REQUEST
08-04 01:23:35.040 24214  5700 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 01:23:35.040 24214  5700 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 01:23:35.040 24214  5700 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '65', toString = 'LruCache[maxSize=100,hits=14,misses=65,hitRate=17%]', 
08-04 01:23:35.040 24214  5700 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 01:23:35.478 24214  5700 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 01:23:35.481 24214  5700 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
