--------- beginning of main
--------- beginning of system
08-06 17:40:35.101 25366  9446 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-06 17:42:11.613 25366  9668 D CustomInterceptor: CONTENT GIF89aÀ€À€ï¿½À€À€ï¿½ï¿½ï¿½À€À€À€!ï¿½À€À€À€À€,À€À€À€À€À€À€À€DÀ€;
08-06 17:42:11.613 25366  9668 D CustomInterceptor: interceptor_finished : return_type #2 : request served from cache
08-06 17:42:12.655 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:42:12.655 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:42:12.655 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:42:12.655 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:42:12.655 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '57', toString = 'LruCache[maxSize=100,hits=14,misses=57,hitRate=19%]', 
08-06 17:42:12.655 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:42:13.229 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:42:13.233 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:13.657 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:42:13.657 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:42:13.658 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:42:13.658 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:42:13.658 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '58', toString = 'LruCache[maxSize=100,hits=14,misses=58,hitRate=19%]', 
08-06 17:42:13.658 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:42:14.050 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:42:14.054 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:15.970 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:42:15.970 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:42:15.971 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:42:15.971 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:42:15.971 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '59', toString = 'LruCache[maxSize=100,hits=14,misses=59,hitRate=19%]', 
08-06 17:42:15.971 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:42:16.503 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:42:16.507 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:19.921 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:42:19.922 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:42:19.922 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:42:19.922 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:42:19.922 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '60', toString = 'LruCache[maxSize=100,hits=14,misses=60,hitRate=18%]', 
08-06 17:42:19.922 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:42:20.808 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:42:20.812 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:21.234 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:42:21.234 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:42:21.234 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:42:21.234 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:42:21.234 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '61', toString = 'LruCache[maxSize=100,hits=14,misses=61,hitRate=18%]', 
08-06 17:42:21.234 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:42:21.627 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:42:21.630 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:22.144 25366  9664 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 17:42:22.147 25366  9664 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:22.161 25366  9669 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 17:42:22.164 25366  9669 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:22.176 25366  9662 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 17:42:22.176 25366  9667 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 17:42:22.184 25366  9662 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:22.184 25366  9667 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:22.812 25366  9665 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 17:42:22.815 25366  9665 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:22.837 25366  9663 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 17:42:22.839 25366  9663 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:23.545 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:42:23.545 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:42:23.545 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:42:23.545 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:42:23.545 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '62', toString = 'LruCache[maxSize=100,hits=14,misses=62,hitRate=18%]', 
08-06 17:42:23.545 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:42:24.083 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:42:24.086 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:27.503 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:42:27.504 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:42:27.504 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:42:27.504 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:42:27.504 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '63', toString = 'LruCache[maxSize=100,hits=14,misses=63,hitRate=18%]', 
08-06 17:42:27.504 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:42:28.085 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:42:28.090 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:28.527 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-06 17:42:28.528 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:42:28.528 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:42:28.529 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:42:28.529 25366 10217 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 17:42:28.529 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '64', toString = 'LruCache[maxSize=100,hits=14,misses=64,hitRate=17%]', 
08-06 17:42:28.529 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 17:42:28.895 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:42:28.898 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:30.817 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-06 17:42:30.818 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:42:30.818 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:42:30.818 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:42:30.818 25366 10217 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 17:42:30.818 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '65', toString = 'LruCache[maxSize=100,hits=14,misses=65,hitRate=17%]', 
08-06 17:42:30.818 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 17:42:31.362 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:42:31.365 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:34.772 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-06 17:42:34.774 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:42:34.774 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:42:34.774 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:42:34.774 25366 10217 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 17:42:34.774 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '66', toString = 'LruCache[maxSize=100,hits=14,misses=66,hitRate=17%]', 
08-06 17:42:34.774 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 17:42:35.357 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:42:35.360 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 17:42:35.774 25366 10217 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 17:42:35.774 25366 10217 D CustomInterceptor: HEADER REQUEST
08-06 17:42:35.774 25366 10217 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 17:42:35.774 25366 10217 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 17:42:35.775 25366 10217 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '67', toString = 'LruCache[maxSize=100,hits=14,misses=67,hitRate=17%]', 
08-06 17:42:35.775 25366 10217 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 17:42:36.173 25366 10217 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 17:42:36.176 25366 10217 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
