--------- beginning of main
--------- beginning of system
08-06 04:51:36.977 18491  6980 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-06 04:53:10.671 18491  7214 D CustomInterceptor: CONTENT GIF89aÀ€À€ï¿½À€À€ï¿½ï¿½ï¿½À€À€À€!ï¿½À€À€À€À€,À€À€À€À€À€À€À€DÀ€;
08-06 04:53:10.671 18491  7214 D CustomInterceptor: interceptor_finished : return_type #2 : request served from cache
08-06 04:53:13.593 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:53:13.593 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:53:13.593 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:53:13.593 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:53:13.593 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '57', toString = 'LruCache[maxSize=100,hits=14,misses=57,hitRate=19%]', 
08-06 04:53:13.593 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:53:14.170 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:53:14.175 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:14.621 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:53:14.621 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:53:14.621 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:53:14.621 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:53:14.621 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '58', toString = 'LruCache[maxSize=100,hits=14,misses=58,hitRate=19%]', 
08-06 04:53:14.621 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:53:15.004 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:53:15.008 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:16.917 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:53:16.917 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:53:16.917 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:53:16.917 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:53:16.918 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '59', toString = 'LruCache[maxSize=100,hits=14,misses=59,hitRate=19%]', 
08-06 04:53:16.918 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:53:17.447 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:53:17.453 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:20.882 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:53:20.882 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:53:20.882 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:53:20.882 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:53:20.882 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '60', toString = 'LruCache[maxSize=100,hits=14,misses=60,hitRate=18%]', 
08-06 04:53:20.882 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:53:21.440 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:53:21.442 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:21.862 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:53:21.862 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:53:21.862 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:53:21.862 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:53:21.862 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '61', toString = 'LruCache[maxSize=100,hits=14,misses=61,hitRate=18%]', 
08-06 04:53:21.862 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:53:22.259 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:53:22.262 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:23.990 18491  7215 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 04:53:23.999 18491  7215 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:23.999 18491  7210 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 04:53:24.002 18491  7209 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 04:53:24.003 18491  7208 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 04:53:24.011 18491  7210 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:24.017 18491  7209 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:24.018 18491  7208 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:24.188 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:53:24.188 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:53:24.188 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:53:24.188 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:53:24.189 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '62', toString = 'LruCache[maxSize=100,hits=14,misses=62,hitRate=18%]', 
08-06 04:53:24.189 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:53:24.747 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:53:24.757 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:24.867 18491  7213 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 04:53:24.869 18491  7211 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-06 04:53:24.873 18491  7211 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:24.876 18491  7213 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:28.142 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-06 04:53:28.145 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:53:28.145 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:53:28.145 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:53:28.145 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '63', toString = 'LruCache[maxSize=100,hits=14,misses=63,hitRate=18%]', 
08-06 04:53:28.146 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-06 04:53:28.715 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:53:28.720 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:29.145 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-06 04:53:29.146 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:53:29.146 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:53:29.146 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:53:29.146 18491  7843 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 04:53:29.146 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '64', toString = 'LruCache[maxSize=100,hits=14,misses=64,hitRate=17%]', 
08-06 04:53:29.146 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:53:29.546 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:53:29.551 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:31.444 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-06 04:53:31.445 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:53:31.446 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:53:31.446 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:53:31.446 18491  7843 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 04:53:31.446 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '65', toString = 'LruCache[maxSize=100,hits=14,misses=65,hitRate=17%]', 
08-06 04:53:31.446 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-06 04:53:31.985 18491  7843 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-06 04:53:31.989 18491  7843 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-06 04:53:35.406 18491  7843 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-06 04:53:35.407 18491  7843 D CustomInterceptor: HEADER REQUEST
08-06 04:53:35.407 18491  7843 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-06 04:53:35.407 18491  7843 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Fri, 05 Aug 2022 20:40:09 GMT; Max-Age=63072000; Path=/
08-06 04:53:35.407 18491  7843 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-06 04:53:35.407 18491  7843 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '66', toString = 'LruCache[maxSize=100,hits=14,misses=66,hitRate=17%]', 
08-06 04:53:35.407 18491  7843 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
