--------- beginning of main
--------- beginning of system
08-04 03:13:44.170 32275  8633 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-04 03:15:16.709 32275  8890 D CustomInterceptor: interceptor_finished : return_type #2 : request served from cache
08-04 03:15:16.847 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:15:16.850 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:20.264 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:15:20.264 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:15:20.264 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:20.264 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:15:20.264 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '57', toString = 'LruCache[maxSize=100,hits=14,misses=57,hitRate=19%]', 
08-04 03:15:20.264 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:15:20.762 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:15:20.767 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:21.175 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:15:21.175 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:15:21.175 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:21.175 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:15:21.176 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '58', toString = 'LruCache[maxSize=100,hits=14,misses=58,hitRate=19%]', 
08-04 03:15:21.176 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:15:21.576 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:15:21.583 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:23.491 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:15:23.491 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:15:23.492 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:23.492 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:15:23.492 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '59', toString = 'LruCache[maxSize=100,hits=14,misses=59,hitRate=19%]', 
08-04 03:15:23.492 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:15:24.011 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:15:24.017 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:27.449 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:15:27.449 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:15:27.449 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:27.449 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:15:27.449 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '60', toString = 'LruCache[maxSize=100,hits=14,misses=60,hitRate=18%]', 
08-04 03:15:27.449 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:15:28.002 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:15:28.006 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:28.424 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:15:28.424 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:15:28.424 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:28.424 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:15:28.424 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '61', toString = 'LruCache[maxSize=100,hits=14,misses=61,hitRate=18%]', 
08-04 03:15:28.424 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:15:28.828 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:15:28.831 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:30.743 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:15:30.743 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:15:30.744 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:30.744 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:15:30.744 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '62', toString = 'LruCache[maxSize=100,hits=14,misses=62,hitRate=18%]', 
08-04 03:15:30.744 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:15:30.963 32275  8884 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 03:15:30.965 32275  8884 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:30.969 32275  8891 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 03:15:30.973 32275  8891 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:30.973 32275  8886 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 03:15:30.977 32275  8886 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:30.978 32275  8885 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 03:15:30.982 32275  8885 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:31.211 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:15:31.213 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:31.616 32275  8889 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 03:15:31.621 32275  8889 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:31.631 32275  8887 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-04 03:15:31.635 32275  8887 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:34.608 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-04 03:15:34.608 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:15:34.608 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:34.608 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:15:34.609 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '63', toString = 'LruCache[maxSize=100,hits=14,misses=63,hitRate=18%]', 
08-04 03:15:34.609 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-04 03:15:35.180 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:15:35.183 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:35.641 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-04 03:15:35.643 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:15:35.643 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:35.643 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:15:35.643 32275  9510 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 03:15:35.643 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '64', toString = 'LruCache[maxSize=100,hits=14,misses=64,hitRate=17%]', 
08-04 03:15:35.643 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:15:36.105 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:15:36.109 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-04 03:15:38.022 32275  9510 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-04 03:15:38.023 32275  9510 D CustomInterceptor: HEADER REQUEST
08-04 03:15:38.023 32275  9510 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-04 03:15:38.023 32275  9510 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Wed, 03 Aug 2022 21:08:20 GMT; Max-Age=63072000; Path=/
08-04 03:15:38.023 32275  9510 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-04 03:15:38.023 32275  9510 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '65', toString = 'LruCache[maxSize=100,hits=14,misses=65,hitRate=17%]', 
08-04 03:15:38.023 32275  9510 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-04 03:15:38.553 32275  9510 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-04 03:15:38.556 32275  9510 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
