--------- beginning of main
--------- beginning of system
08-05 00:49:56.943 27131  9361 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feeds/?update_counts=true
08-05 00:51:31.091 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '56', toString = 'LruCache[maxSize=100,hits=14,misses=56,hitRate=20%]', 
08-05 00:51:31.091 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:51:31.653 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:31.663 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:35.167 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/feed_unread_count?feed_id=0
08-05 00:51:35.171 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:35.171 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:35.171 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:35.171 27131 10255 D CustomInterceptor: User-Agent NewsBlur Android app (Huawei Nexus 6P 6.0 9.0b1)
08-05 00:51:35.171 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '57', toString = 'LruCache[maxSize=100,hits=14,misses=57,hitRate=19%]', 
08-05 00:51:35.171 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEGET
08-05 00:51:35.736 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:35.739 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:36.185 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:51:36.186 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:36.186 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:36.186 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:36.187 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '58', toString = 'LruCache[maxSize=100,hits=14,misses=58,hitRate=19%]', 
08-05 00:51:36.187 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:51:36.654 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:36.658 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:38.593 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:51:38.593 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:38.593 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:38.593 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:38.593 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '59', toString = 'LruCache[maxSize=100,hits=14,misses=59,hitRate=19%]', 
08-05 00:51:38.593 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:51:39.124 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:39.132 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:42.554 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:51:42.554 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:42.554 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:42.555 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:42.555 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '60', toString = 'LruCache[maxSize=100,hits=14,misses=60,hitRate=18%]', 
08-05 00:51:42.555 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:51:43.121 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:43.125 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:43.565 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:51:43.566 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:43.566 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:43.566 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:43.566 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '61', toString = 'LruCache[maxSize=100,hits=14,misses=61,hitRate=18%]', 
08-05 00:51:43.566 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:51:44.055 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:44.065 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:44.830 27131  9604 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 00:51:44.833 27131  9599 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 00:51:44.834 27131  9604 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:44.836 27131  9599 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:44.870 27131  9601 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 00:51:44.875 27131  9601 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:44.881 27131  9600 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 00:51:44.884 27131  9600 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:45.619 27131  9602 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 00:51:45.621 27131  9602 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:45.624 27131  9606 D CustomInterceptor: Interceptor exiting with exception java.net.SocketTimeoutException: timeout
08-05 00:51:45.626 27131  9606 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:46.046 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:51:46.046 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:46.046 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:46.046 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:46.046 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '62', toString = 'LruCache[maxSize=100,hits=14,misses=62,hitRate=18%]', 
08-05 00:51:46.047 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:51:46.592 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:46.595 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:50.010 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:51:50.010 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:50.010 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:50.010 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:50.011 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '63', toString = 'LruCache[maxSize=100,hits=14,misses=63,hitRate=18%]', 
08-05 00:51:50.011 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:51:50.590 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:50.593 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:51.000 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:51:51.001 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:51.001 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:51.001 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:51.001 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '64', toString = 'LruCache[maxSize=100,hits=14,misses=64,hitRate=17%]', 
08-05 00:51:51.001 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:51:51.399 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:51.402 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
08-05 00:51:53.323 27131 10255 D CustomInterceptor: NETWORK-PROVIDER https://www.newsblur.com/reader/mark_story_hashes_as_read/
08-05 00:51:53.323 27131 10255 D CustomInterceptor: HEADER REQUEST
08-05 00:51:53.324 27131 10255 D CustomInterceptor: Cache-Control max-age=300, max-stale=300
08-05 00:51:53.324 27131 10255 D CustomInterceptor: Cookie newsblur_sessionid=qlbd3ilzka7q9q07v2htr96j75kh6za7; Domain=.newsblur.com; expires=Thu, 04 Aug 2022 22:31:07 GMT; Max-Age=63072000; Path=/
08-05 00:51:53.324 27131 10255 D CustomInterceptor: CACHED STATS: size = '11', maxSize = '100', hitCount = '14', createCount = '0', putCount = '11', evictionCount = '0', missCount = '65', toString = 'LruCache[maxSize=100,hits=14,misses=65,hitRate=17%]', 
08-05 00:51:53.324 27131 10255 D CustomInterceptor: PREFLIB NOT A GET REQUEST OR NOT IN CACHEPOST
08-05 00:51:53.857 27131 10255 D CustomInterceptor: Interceptor exiting with exception java.io.IOException: unexpected end of stream on https://www.newsblur.com/...
08-05 00:51:53.859 27131 10255 D CustomInterceptor: interceptor_finished : return_type #4 : interceptor failed, resuming the request chain with the original request
